country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode,is_seller,is_buyer,is_active,segment,country_en,hasAnyAppBool,activity_level
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Suède,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,449,3198,106.6,8.88,se,False,False,False,Ghost,Sweden,True,Inactive
Pays-Bas,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,663,3198,106.6,8.88,nl,False,False,False,Ghost,Netherlands,True,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Italie,it,13,8,11,9,10,70.0,0,0,F,2,mrs,True,False,True,False,18,3198,106.6,8.88,it,True,False,True,Power User,Italy,True,Medium
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,470,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Italie,it,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,702,3198,106.6,8.88,it,False,False,False,Ghost,Italy,True,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,609,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,7,8,1,16,2,100.0,0,0,F,2,mrs,True,False,True,True,12,3198,106.6,8.88,us,True,False,True,Seller Only,United States,True,Low
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,11,8,188,0,0,0.0,19,3,F,2,mrs,True,False,True,True,14,3198,106.6,8.88,us,False,True,True,Buyer Only,United States,True,Low
Etats-Unis,en,4,8,28,0,0,0.0,0,0,F,2,mrs,False,False,False,True,370,3198,106.6,8.88,us,False,False,False,Browser,United States,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,590,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,4,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,636,3198,106.6,8.88,us,False,False,False,Browser,United States,False,Inactive
Italie,it,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,693,3198,106.6,8.88,it,False,False,False,Ghost,Italy,True,Inactive
Espagne,es,4,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,640,3198,106.6,8.88,es,False,False,False,Ghost,Spain,True,Inactive
France,fr,4,9,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,15,3198,106.6,8.88,fr,False,False,False,Browser,France,False,Inactive
Etats-Unis,en,4,8,20,0,0,0.0,15,0,F,2,mrs,True,False,True,True,694,3198,106.6,8.88,us,False,False,False,Browser,United States,True,Inactive
Allemagne,de,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,de,False,False,False,Ghost,Germany,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Autriche,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,702,3198,106.6,8.88,at,False,False,False,Ghost,Austria,True,Inactive
France,fr,6,9,193,0,0,0.0,6,1,F,2,mrs,False,False,False,True,15,3198,106.6,8.88,fr,False,True,True,Buyer Only,France,False,Low
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,4,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,34,3198,106.6,8.88,fr,False,False,False,Browser,France,True,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,6,8,2,0,0,0.0,0,1,F,2,mrs,False,False,False,True,323,3198,106.6,8.88,us,False,True,True,Buyer Only,United States,False,Low
Autriche,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,at,False,False,False,Ghost,Austria,False,Inactive
Etats-Unis,en,6,12,16,3,1,0.0,214,8,F,2,mrs,True,False,True,True,11,3198,106.6,8.88,us,True,True,True,Two-Way Trader,United States,True,Medium
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,de,False,False,False,Ghost,Germany,False,Inactive
Royaume-Uni,en,12,8,0,3,10,90.0,0,0,F,2,mrs,True,False,True,True,13,3198,106.6,8.88,gb,True,False,True,Power User,United Kingdom,True,Medium
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Finlande,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fi,False,False,False,Ghost,Finland,False,Inactive
Allemagne,en,5,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,702,3198,106.6,8.88,de,False,False,False,Ghost,Germany,True,Inactive
Etats-Unis,en,5,8,5,0,0,0.0,5,0,F,2,mrs,False,False,False,True,37,3198,106.6,8.88,us,False,False,False,Browser,United States,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,673,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Taiwan,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,tw,False,False,False,Ghost,Taiwan,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,672,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Suède,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,se,False,False,False,Ghost,Sweden,False,Inactive
France,fr,10,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,4,8,5,0,0,0.0,0,0,M,1,mr,False,False,False,True,319,3198,106.6,8.88,fr,False,False,False,Browser,France,False,Inactive
Royaume-Uni,en,15,15,22,1,2,0.0,2,4,M,1,mr,True,False,True,False,424,3198,106.6,8.88,gb,True,True,True,Two-Way Trader,United Kingdom,True,Medium
France,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Pays-Bas,en,16,10,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,261,3198,106.6,8.88,nl,False,False,False,Ghost,Netherlands,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,370,3198,106.6,8.88,fr,False,False,False,Ghost,France,True,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,637,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Suisse,fr,6,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,699,3198,106.6,8.88,ch,False,True,True,Buyer Only,Switzerland,False,Low
France,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Espagne,es,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,es,False,False,False,Ghost,Spain,False,Inactive
Danemark,en,4,8,19,0,0,0.0,0,0,F,2,mrs,False,False,False,True,14,3198,106.6,8.88,dk,False,False,False,Browser,Denmark,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,509,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
France,fr,6,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,640,3198,106.6,8.88,fr,False,True,True,Buyer Only,France,False,Low
Etats-Unis,de,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,647,3198,106.6,8.88,us,False,False,False,Ghost,United States,True,Inactive
France,fr,4,8,1,0,0,0.0,2,1,F,2,mrs,False,False,False,True,662,3198,106.6,8.88,fr,False,True,True,Buyer Only,France,False,Low
Suède,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,702,3198,106.6,8.88,se,False,False,False,Ghost,Sweden,True,Inactive
Allemagne,de,4,8,0,0,0,0.0,6,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,de,False,False,False,Ghost,Germany,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Allemagne,de,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,de,False,False,False,Ghost,Germany,False,Inactive
Chine,en,4,9,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,302,3198,106.6,8.88,cn,False,False,False,Ghost,China,True,Inactive
Suisse,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,ch,False,False,False,Ghost,Switzerland,False,Inactive
Canada,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,ca,False,False,False,Ghost,Canada,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Espagne,es,4,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,702,3198,106.6,8.88,es,False,False,False,Ghost,Spain,True,Inactive
Espagne,es,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,262,3198,106.6,8.88,es,False,False,False,Ghost,Spain,False,Inactive
Espagne,es,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,382,3198,106.6,8.88,es,False,False,False,Ghost,Spain,False,Inactive
Irlande,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,633,3198,106.6,8.88,ie,False,False,False,Ghost,Ireland,False,Inactive
Finlande,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,276,3198,106.6,8.88,fi,False,False,False,Ghost,Finland,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,313,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,True,Inactive
Italie,it,4,8,9,0,0,0.0,0,1,F,2,mrs,False,False,False,True,12,3198,106.6,8.88,it,False,True,True,Buyer Only,Italy,False,Low
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,434,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Turquie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,tr,False,False,False,Ghost,Turkey,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Suède,en,4,8,1,0,0,0.0,3,0,F,2,mrs,True,False,True,True,646,3198,106.6,8.88,se,False,False,False,Browser,Sweden,True,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Russie,en,4,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,702,3198,106.6,8.88,ru,False,False,False,Browser,Russia,True,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,50,3198,106.6,8.88,fr,False,False,False,Ghost,France,True,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,190,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,0,0,2,0.0,0,0,F,2,mrs,True,False,True,True,187,3198,106.6,8.88,fr,True,False,True,Seller Only,France,True,Low
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,700,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,True,Inactive
Allemagne,de,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,de,False,False,False,Ghost,Germany,False,Inactive
Italie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,it,False,False,False,Ghost,Italy,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,635,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
France,it,4,8,4,0,0,0.0,1,0,M,1,mr,True,False,True,True,338,3198,106.6,8.88,fr,False,False,False,Browser,France,True,Inactive
Espagne,es,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,533,3198,106.6,8.88,es,False,False,False,Ghost,Spain,False,Inactive
France,fr,4,11,9,0,0,0.0,157,17,M,1,mr,False,False,False,True,12,3198,106.6,8.88,fr,False,True,True,Power User,France,False,High
Allemagne,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,de,False,False,False,Ghost,Germany,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,636,3198,106.6,8.88,fr,False,False,False,Ghost,France,True,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,de,4,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,412,3198,106.6,8.88,us,False,False,False,Browser,United States,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,612,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Italie,it,4,8,3,0,0,0.0,0,0,F,2,mrs,True,False,True,True,702,3198,106.6,8.88,it,False,False,False,Browser,Italy,True,Inactive
Chine,en,4,9,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,701,3198,106.6,8.88,cn,False,False,False,Browser,China,True,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Canada,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,ca,False,False,False,Ghost,Canada,False,Inactive
Italie,it,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,611,3198,106.6,8.88,it,False,False,False,Ghost,Italy,True,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Allemagne,de,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,681,3198,106.6,8.88,de,False,False,False,Ghost,Germany,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Espagne,es,4,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,418,3198,106.6,8.88,es,False,False,False,Browser,Spain,False,Inactive
Canada,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,ca,False,False,False,Ghost,Canada,False,Inactive
Pays-Bas,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,687,3198,106.6,8.88,nl,False,False,False,Ghost,Netherlands,True,Inactive
Belgique,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,be,False,False,False,Ghost,Belgium,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Italie,it,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,693,3198,106.6,8.88,it,False,False,False,Ghost,Italy,True,Inactive
Algérie,fr,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,dz,False,False,False,Ghost,Algérie,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,586,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,1,0,M,1,mr,True,False,True,True,531,3198,106.6,8.88,us,False,False,False,Ghost,United States,True,Inactive
Arabie Saoudite,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,644,3198,106.6,8.88,sa,False,False,False,Ghost,Arabie Saoudite,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Danemark,en,6,9,9,0,0,0.0,0,3,F,2,mrs,False,False,False,True,31,3198,106.6,8.88,dk,False,True,True,Buyer Only,Denmark,False,Low
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Canada,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,ca,False,False,False,Ghost,Canada,False,Inactive
Hong Kong,en,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,701,3198,106.6,8.88,hk,False,False,False,Ghost,Hong Kong,True,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,fr,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Danemark,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,50,3198,106.6,8.88,dk,False,False,False,Ghost,Denmark,False,Inactive
Royaume-Uni,en,5,8,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,702,3198,106.6,8.88,gb,False,False,False,Browser,United Kingdom,True,Inactive
Belgique,fr,5,8,0,0,0,0.0,0,3,M,1,mr,False,False,False,True,71,3198,106.6,8.88,be,False,True,True,Buyer Only,Belgium,False,Low
Royaume-Uni,en,6,8,0,0,0,0.0,0,1,F,2,mrs,False,False,False,True,694,3198,106.6,8.88,gb,False,True,True,Buyer Only,United Kingdom,False,Low
Etats-Unis,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Finlande,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,151,3198,106.6,8.88,fi,False,False,False,Ghost,Finland,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Chine,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,cn,False,False,False,Ghost,China,False,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Îles Vierges britanniques,en,5,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,674,3198,106.6,8.88,vg,False,False,False,Ghost,Îles Vierges britanniques,True,Inactive
Etats-Unis,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
Grèce,en,5,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gr,False,False,False,Ghost,Greece,False,Inactive
France,fr,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Espagne,es,5,8,0,0,0,0.0,7,0,F,2,mrs,False,False,False,True,28,3198,106.6,8.88,es,False,False,False,Ghost,Spain,False,Inactive
France,fr,5,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,35,3198,106.6,8.88,fr,False,False,False,Browser,France,True,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Grèce,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,248,3198,106.6,8.88,gr,False,False,False,Ghost,Greece,False,Inactive
Serbie,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,rs,False,False,False,Ghost,Serbie,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,156,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,True,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Allemagne,de,5,8,0,0,0,0.0,0,1,M,1,mr,False,False,False,True,681,3198,106.6,8.88,de,False,True,True,Buyer Only,Germany,False,Low
Allemagne,de,4,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,702,3198,106.6,8.88,de,False,False,False,Ghost,Germany,True,Inactive
France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,47,3198,106.6,8.88,fr,False,False,False,Ghost,France,True,Inactive
Royaume-Uni,en,5,8,0,0,0,0.0,0,0,F,3,miss,False,False,False,True,662,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,442,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Moldavie,en,4,8,12,0,0,0.0,16,0,F,2,mrs,False,False,False,True,530,3198,106.6,8.88,md,False,False,False,Browser,Moldavie,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
France,fr,5,8,5,0,0,0.0,0,1,M,1,mr,True,True,False,True,658,3198,106.6,8.88,fr,False,True,True,Buyer Only,France,True,Low
Italie,it,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,279,3198,106.6,8.88,it,False,False,False,Ghost,Italy,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Allemagne,de,4,8,6,0,0,0.0,0,0,F,2,mrs,True,False,True,True,700,3198,106.6,8.88,de,False,False,False,Browser,Germany,True,Inactive
Royaume-Uni,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,4,8,18,0,0,0.0,0,0,F,2,mrs,True,False,True,True,556,3198,106.6,8.88,fr,False,False,False,Browser,France,True,Inactive
Italie,it,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,679,3198,106.6,8.88,it,False,False,False,Ghost,Italy,False,Inactive
France,fr,4,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,678,3198,106.6,8.88,fr,False,False,False,Ghost,France,False,Inactive
Espagne,es,5,8,0,0,1,0.0,0,0,F,2,mrs,False,False,False,True,625,3198,106.6,8.88,es,True,False,True,Seller Only,Spain,False,Low
Etats-Unis,en,4,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,702,3198,106.6,8.88,us,False,False,False,Ghost,United States,False,Inactive
